RowID	symbol	alpha0	alpha7	alpha14	alpha21	alpha28	alpha35	alpha42	alpha49	alpha56	alpha63	alpha70	alpha77	alpha84	alpha91	alpha98	alpha105	alpha112	alpha119	cdc15_10	cdc15_30	cdc15_50	cdc15_70	cdc15_80	cdc15_90	cdc15_100	cdc15_110	cdc15_120	cdc15_130	cdc15_140	cdc15_150	cdc15_160	cdc15_170	cdc15_180	cdc15_190	cdc15_200	cdc15_210	cdc15_220	cdc15_230	cdc15_240	cdc15_250	cdc15_270	cdc15_290	cdc28_0	cdc28_10	cdc28_20	cdc28_30	cdc28_40	cdc28_50	cdc28_60	cdc28_70	cdc28_80	cdc28_90	cdc28_100	cdc28_110	cdc28_120	cdc28_130	cdc28_140	cdc28_150	cdc28_160	elu0	elu30	elu60	elu90	elu120	elu150	elu180	elu210	elu240	elu270	elu300	elu330	elu360	elu390
4919	YNL205C	0	-0.18	0.165	-0.23	-0.18	0.06	0.08	-0.05	-0.14	0.25	-0.2	0.32	0.27	0.1	-0.23	0.04	0.12	-0.03	-0.18	0.61	0.24	-0.056	0.32	-0.357	0.41875	-0.152	0.33	-0.42	-0.24	-0.016666667	0.5	-0.24	0.69	-0.26	1.55	-0.342	0.07	0.11	0.788571429	-1.37	-0.6	-1.1	1.45	1.15	0.27	0.47	0.77	0.47	0.02	0.56	0.32	-1.44	-0.44	-1.11	-0.19	-0.11	-0.11	-0.98	-1.11	-0.4	-0.31	-0.13	0.24	0.39	0.09	0.04	0.17	0	0.27	0.24	0.02	-0.52	-0.11
4920	YNL206C	-0.19	-0.35375	0.3	0.68	0.19	-0.09	-0.05	-0.37	-0.17	0.02	0.01	0.11	0.37	-0.28	-0.1	-0.02	-0.19	-0.21	0.19	0.17	0.31	-0.058888889	-1.05	-0.394444444	-0.57	-0.298888889	0.41	0.101	0.02	0.3375	0.66	-0.37	0.59	-0.42375	0.27	-0.375555556	0.24	0.22	0.315	-0.84	-0.142222222	-0.26	-0.19	0.14	0.74	0.3	0.23	-0.19	-0.28	-0.25	-0.36	-0.09	0.19	0.13	0.04	-0.06	-0.066666667	-0.12	-0.24	-0.27	-0.29	-0.01	0.02	0.15	0.24	0.22	0.25	0.01	0.24	0.16	-0.51	-0.14	-0.06
4921	YNL207W	-0.08	0.12	-0.254	0.12	-0.13	-0.43	0.04	0.5	-0.11	0.17	0.07	0.065	0.11	-0.11	-0.06	-0.22	-0.24	0.25	1.04	0.8	0.67	0.25	-0.14	0.33	-0.24	0.29	-0.42	0.36	-0.12	-0.06	-0.4	0.09	0.03	0.24	-0.79	0.2	-0.57	-0.5	-0.24	-0.14	-0.36	-0.34	-0.59	0.22	0.04	0.17	0.16	-0.05	0.11	0.01	0.17	-0.01	-0.09	-0.09	0.12	0.1	-0.17	-0.11	-0.17	0.17	-0.29	0.03	0.37	-0.21	0.2	0.08	0.37	-0.05	0.02	-0.25	-0.02	-0.43	0.02
4922	YNL208W	1.17	0.89	1.09	1.16	0.53	0.53	0.71	-0.07	-0.08	-0.65	-0.5	-0.53	-0.43	-0.95	-0.53	-0.63	-0.75	-0.95	-0.39	-0.27	-0.05	-0.14	0.16	-0.21	-0.47	-0.32	-0.47	0.22	-0.08	0.53	0.05	0.31	0.37	-0.16	0.22	-0.12	-0.43	-0.23	-0.59	0.63	0.48	0.97	-0.3	-0.15	-0.19	-0.34	-0.06	-0.61	-0.16	-0.12	-0.23	0.63	0.26	0.42	0.06	0.0125	0.1	0.41	0.29	0.64	0.47	0.41	-0.07	-0.3	-0.84	-0.68	-0.57	-0.31	-0.08	-0.12	0.28	0.65	0.52
4923	YNL209W	0.28	-0.41	-0.13	0	0.05	-0.04	-0.06	-0.07	0.07	-0.23	0.26	-0.1	0.06	-0.16	0.38	0.26	0.01	-0.17	-0.48	-0.09	0.05	0.4	0.06	0.53	0.67	0.35	0.3	0.32	0.25	0.2	0	0.15	0.08	-0.21	-0.12	-0.28	0.57	-0.54	-0.68	-0.44	-0.52	-0.57	-0.27	0.3	0.42	0.02	-0.2	-0.47	-0.28	-0.29	-0.28	0.86	0.14	0.066	-0.3	-0.16	-0.35	0.69	0.17	-1.15	-0.72	-0.3	0.01	0.43	0.28	0.21	0.38	0.43	0.36	-0.18	0.45	-0.27	0.07
4924	YNL210W	0.44	0.31	-0.02	-0.46	0.2	-0.01	0.18	-0.02	-0.06	-0.08	-0.43	-0.65	-0.02	-0.09	-0.22	-0.22	0.22	0.96	0.358888889	0.368888889	0.172222222	-0.021111111	-0.3625	0.026666667	0.265	0.065555556	-0.195	0.072	-0.15625	0.034444444	-0.37	-0.228888889	-0.03875	0.083333333	-0.126666667	-0.016666667	-0.0925	-0.155	0.1575	-0.28	-0.019	0.28	0.29	1.46	-0.34	-0.28	0.06	-0.19	-0.13	0.48	0.08	0.13	-0.63	-0.22	-0.38	-0.1	-0.16	0.26	-0.34	0.22	-0.23	-0.33	0.15	0.44	0.54	0.32	0.17	-0.1	-0.25	-0.02	-0.57	-0.4	0.04
4925	YNL211C	-0.13	0	0.04	-0.03	-0.08	0.08	0.23	-0.22	0.07	0.1	-0.19	-0.03	-0.21	-0.152222222	-0.21	-0.15	-0.15	0.88	0.57	0.35	0.33	0.07	-0.17	-0.13	0.59	-0.15	-0.09	-0.13	-0.09	-0.27	-0.18	-0.49	0.21	-0.25	0	-0.13	0.03	-0.17	-0.09	0	-0.05	0.21	0.5	0.59	-0.14	-0.2	-0.47	0.08	0.21	-0.55	-0.04	0.12	-0.27	0.34	-0.25	-0.03	0.315	0	0.1	0.35	-0.15	-0.09	0	0.19	0.29	0.16	0.09	0	-0.25	-0.01	-0.45	-0.29	0.039
4926	YNL212W	0.14	-0.44	-0.3	-0.88	-0.03	-0.14	0.22	-0.05	-0.01	0.01	-0.08	-0.19	0.19	-0.1	0.25	0.28	0.26	0.88	0.11	0.134285714	0.177142857	0.24875	-0.0025	0.27625	0.00625	0.20375	-0.16375	0.101111111	-0.32375	-0.05125	-0.19625	0.021111111	-0.0325	0.04125	1.30E-18	0.0375	-0.055	-0.24375	-0.295714286	-0.28	-0.01125	0.28	-0.57	-0.41	-0.93	-0.32	0.43	0.08	0.2	0.16	0.06	-0.03	-0.11	0.42	0.24	0.31	0.156666667	0.28	0.18	0.03	-0.12	-0.23	-0.25	-0.27	-0.29	0.03	-0.19	0.43	0.24	-0.39	0.38	0.7	-0.08
4927	YNL213C	-0.02	-0.39	-0.07	-0.26	-0.12	-0.19	0.29	0.23	0.15	0.23	-0.15	-0.08	-0.02	-0.139	0.01	-0.52	0.12	0.77	0.13	0.11	0.07	0.02	-0.17	0.15	0.29	0.15	0.04	0.04	0.01	-0.27	-0.47	-0.05	0.26	-0.47	-0.02	-0.36	-0.31	0.27	-0.17	0.28	0.15	0.33	-0.44	-0.14	-0.84	-0.52	0.24	-0.08	0.06	0.02	0.29	0.02	0.09	0.25	0.12	0.52	0.013333333	0.23	0.19	-0.03	-0.091	-0.66	-0.15	-0.13	0.31	-0.15	0.19	0.36	0.2	-0.09	-0.3	0.31	0.12
4928	YNL214W	-0.02	-0.23	-0.02	0.17	0.21	-0.2	0.23	-0.22	0.07	-0.05	0.01	-0.33	0	-0.27	-0.12	-0.12	0.1	0.79	-0.044787273	0.04007504	-0.010611659	-0.020171627	0.013841685	-0.082266233	0.068929485	-0.020472655	-0.035000913	0.018298711	-0.071188227	0.123974286	-0.059323144	0.043645114	0.077668932	-0.086291149	0.00870283	-0.06347834	0.078841634	0.009872495	0.174691546	-0.28	-0.052303391	0.28	0.56	-0.38	-0.52	-0.1	0.1	-0.25	0.2	-0.05	0.11	0.13	-0.05	0.39	0.01	-0.07	-0.07	0.046261161	0.057323996	0.39	0.2	-0.01	-0.34	-0.05	-0.09	0.07	0.14	0.09	0.14	0.05	0.42	-1.03	0.01
4929	YNL215W	-0.11	-0.21	0.18	-0.13	-0.01	-0.41	0.13	0.08	0.1	0.24	0.04	0.1	-0.03	-0.195555556	-0.23	-0.33	0.05	0.56	0.01	-0.52	0.13	0.12	-0.48	-0.31	0.12	0.01	-0.32	0.21	0.48	0.23	-0.24	0.73	0.27	-0.76	-0.19	-0.99	0.16	0.54	0.12	0.34	0.23	0.17	0.12	0.06	-0.11	-0.34	0.07	-0.15	0.21	0.15	-0.2	-0.06	0.01	0.32	-0.12	-0.12	-0.084	0.37	-0.22	0.24	-0.04	-0.53	0.11	-0.1	0.36	-0.26	0.32	0.2	0.02	-0.3	-0.15	0.067	0.13
4930	YNL216W	-0.63	-0.37	-0.46	-0.35	0.32	0.04	0.36	0.04	-0.01	-0.02	-0.02	-0.2	0.01	-0.15	0.29	0.28	0.12	0.74	-0.16	0.11	0.36	0.4	0.29	0.25	-0.42	-0.31	-0.33	-0.16	-0.68	0.2	-0.2	-0.03	0.52	0.25	0.38	0.17	0.31	-0.2	-0.08125	-0.33	-0.29	-0.1	-0.51	-0.09	0.38	0.59	0.53	0.28	0.43	0.15	0.11	-1.16	-0.19	-0.46	0.45	0.158333333	-0.02	-0.3	-0.21	-0.29	-0.43	-0.57	-0.27	0.01	-0.07	0.01	0.35	0.45	0.75	-0.29	0.32	0.098	0.04
4931	YNL217W	-0.02	-0.24	-0.44	-0.55	-0.12	-0.36	0.02	-0.29	-0.04	0.15	0.15	0.42	0.37	-0.191	0.22	-0.04	-0.06	0.82	-0.24	0.43	0.33	-0.39	-0.27	-0.58	-0.03	0.28	-0.37	0.15	0.42	0.56	0.18	1.05	0.27	-0.62	-0.16	-0.82	-0.27	-0.01	-0.07	-0.01	0.19	-0.04	0.25	0.39	-0.1	-0.11	-0.45	0.02	0.25	-0.39	-0.2	0.18	0.3	-0.39	0.01	0.41	-0.18	-0.46	0.3	-0.74	-0.01	-0.31	0.17	-0.09	0.08	-0.33	0.21	0.11	0.23	-0.31	0.29	0.58	0.11
4932	YNL218W	-0.39	-0.46	0.16	0.3	0.22	-0.18	0.01	-0.05	-0.28	-0.05	0.01	0.23	0.14	-0.16	-0.13	-0.24	0.25	0.63	0.03875	0.08875	0.20875	0.17875	0.065555556	0.07	0.116666667	-0.01125	-0.2325	0.155555556	-0.325	0.16	-0.196666667	0.104444444	-0.115	0.02625	0.09	0.0225	-0.08875	-0.34625	0.02875	-0.28	-0.035555556	0.28	0.08	-0.15	0.25	0.3	0.2	-0.06	-0.33	-0.44	0.32	0.52	0.75	-0.86	0.58	0.09	-0.22	-0.61	-0.4	-0.69	-0.05	-0.12	-0.1	0.09	0.42	-0.01	0.24	0.18	0.09	-0.18	0.24	-0.07	-0.05
4933	YNL219C	-0.07	-0.36	-0.09	-0.32	0.01	-0.07	0.39	-0.05	0.11	0.14	-0.11	0	0.22	-0.2	0.19	-0.18	-0.02	0.42	-0.28	-0.38	-0.06	0.22	0.57	0.02	0.52	0.1	0.43	0.06	0.46	0.02	0.45	0.02	0.74	-0.6	0.05	-0.29	0.3	-0.85	0.33	-0.47	-0.85	-0.51	-0.31	-0.07	-0.08	-0.11	0.03	-0.06	-0.13	-0.07	0.11	0.42	0.21	-0.25	0.06	0.08	0.19875	0.41	-0.25	-0.18	-0.48	-0.26	-0.24	-0.03	0.26	-0.07	0.24	0.26	0.17	0.2	0.12	-0.14	0.15
4934	YNL220W	-0.17	0.27	0.28	-0.21	-0.41	-0.39	0.1	0.2	0.27	0.11	0.27	-0.13	-0.17	-0.51	0.06	-0.1	0.53	0	-0.25	-0.29875	-0.17	0.1275	0.00125	0.24625	0.07125	0.14	-0.21125	0.2075	-0.0625	0.2225	-0.31125	0.145	-0.2	0.2	-0.0775	0.29375	-0.2575	-0.4	-0.08125	-0.28	0.16875	0.28	-0.31	0.22	0.23	0.12	-0.1	-0.44	-0.17	-0.39	0.01	0.09	0.44	-0.65	0.25	0.124285714	0.29	-0.24	0.65	0.03	0.01	-0.49	-0.17	-0.21	-0.16	-0.26	-0.05	0	0.32	0.39	0.45	0.04	0.1
4935	YNL221C	0.02	-0.38	-0.27	-0.52	-0.19	-0.21	0.13	0.15	0.36	0.42	0.25	0.02	-0.02	-0.19	0.05	0.19	0	0.18	0.46	0.69	-0.03	-0.03	-0.14	0.1	-0.06	0.27	-0.66	0.17	0.09	-0.09	0.06	-0.01	0.21	-0.06	0.02	-0.17	0.15	0.6	-0.15	-0.31	-0.37	-0.73	-0.12	0.49	0.02	0.07	0.05	0.19	0.22	0.15	0.04	-0.07	-0.23	-0.32	-0.06	-0.01	-0.17	-0.09	-0.18	-0.69	-0.36	0.15	0.6	-0.05	0.16	-0.25	0.52	-0.03	0.28	-0.26	0.25	-0.57	0.25
4936	YNL222W	-0.02	-0.02	0.37	0.05	0.2	-0.03	0.07	-0.02	0.13	-0.16	0.05	-0.22	-0.11	-0.39	0.17	-0.46	0.41	-0.03	0.33	0.42	0.33	-0.18	-0.31	-0.04	-0.31	0.21	-0.11	0.04	-0.22	-0.12	0.03	-0.29	0.01	-0.2	-0.2	0.24	-0.63	-0.38	0.28	0.43	0.28	0.38	0.12	0.17	-0.16	0.27	0.1	0.11	0.28	0.26	0.24	-0.06	-0.13	-0.29	-0.14	-0.17625	-0.17	-0.5	-0.11	0.13	-0.04	-0.22	0.1	0.37	0.47	0.07	0.01	-0.24	-0.33	-0.06	-0.2	0.01	-0.08
4937	YNL223W	0.1	0.61	-0.02	-0.32	0.04	0.3	-0.02	0.22	0	0	-0.08	0.38	-0.08	-0.14	-0.56	-0.32	0	-0.25	0.04	0.19	-0.25	-0.8	0.2	-0.67	0.54	-0.46	-0.24	-0.12	0.52	0	-0.04	0.02	0.62	-0.4	-0.32	-0.42	0.76	0.53	1.27	-0.4	-0.31	-0.27	0.21	-0.31	-0.49	0.05	-0.52	0.26	0.14	0.12	0.29	-0.27	-0.15	0.1	0.24	0.35	0.21	-0.27	0.05	1.05	-0.36	0.09	0.09	-0.47	-0.56	-0.18	0.06	-0.26	-0.14	0.28	0.19	0.1	0.1
4938	YNL224C	-0.07	0.04	0.1	0.16	-0.25	0.01	0.13	0.09	0.07	-0.06	-0.12	0.09	0.04	-0.23	-0.06	-0.01	-0.014444444	0.07	0.23	0.34	0.21	-0.23	0.03	-0.06	-0.17	0.18	-0.69	-0.08	-0.19	0	-0.02	-0.04	0.24	-0.63	0.2075	0.04	0.01	0.69	0.63	-0.19	0.06	-0.15	-0.49	-0.47	-0.61	-0.15	-0.22	-0.37	-0.17	-0.06	0.17	0	0.22	0.29	0.41	0.6	0.3	0.44	0.42	0.88	0.11	0.24	0.2	0.13	-0.15	-0.5	-0.15	-0.29	-0.24	-0.16	-0.18	0.21	-0.09
4939	YNL225C	-0.4	-0.14375	-0.03	0.56	-0.01	0.17	-0.15	-0.08	-0.11	0.19	0.05	0.73	0.26	-0.38	-0.56	0.14	-0.35	-0.04	0.26	0.75	0.84	0	-0.28	-0.26	-0.22	-0.43	-0.74	-0.02	0.03	0.08	0.29	-0.07	0.28	-0.49	-0.08	-0.51	0	0.47	0.5	0.11	-0.21	-0.3	-1.22	-0.11	0.29	0.04	-0.11	-0.31	-0.17	-0.43	-0.15	0.05	0.44	0.76	0.27	0.43	0.21	-0.294444444	-0.284444444	0.06	-0.77	0.59	0.08	0.29	0.08	0.16	0.17	-0.04	-0.33	0.38	-0.2	-0.33	-0.13
4940	YNL226W	0.18	0.08	-0.02	-0.28	-0.12	-0.19	0.12	0.12	0.29	-0.26	0.04	0.08	0.08	-0.24	-0.09	0.04	0.14	0.04	0.25	0.41	0.69	-0.41	-0.36	0.25	-0.04	0.06	-0.41	-0.28	0.47	0.41	-0.04	-0.8	-0.108	-0.15	-0.02	0	0.38	-0.26	0.73	0.07	-0.52	-0.41	-0.18	-0.04	0.33	0.16	0.38	-0.26	0.57	0.45	0.4	-0.26	-0.34	-0.79	0	-0.07	-0.11	-0.34	0.09	0.01	-0.11	0.18	0.25	0.47	0.26	-0.05	-0.09	-0.03	-0.32	0.23	-0.5	-0.24	-0.07
4941	YNL227C	0	-0.49	-0.57	-0.23	-0.06	0.34	0.14	0.47	0.2	0.23	-0.13	0.09	0.1	0.15	-0.46	-0.23	0.34	0.12	0.74	0.71	0.58	-0.034444444	-0.07	-0.21	0.4	-0.33	-0.08	-0.29	-0.1	-0.38	0.16	0	-0.037142857	-0.38	-0.351428571	-0.21	0.03	0.79	0.008888889	-0.58	-0.21	-0.56	-0.19	0.26	-0.39	-0.17	-0.02	-0.19	0.18	0.32	0.2	0.16	-0.25	-0.01	-0.18	0.03	0.173333333	0.43	-0.17	-0.4	-0.22	0.58	0.66	0.67	0.42	0.24	-0.2	-0.49	-0.17	0.27	-0.29	-0.88	-0.18
4942	YNL228W	0.06	-0.38	-0.58	-0.04	-0.01	0.12	0.15	0.26	0.28	-0.09	-0.07	-0.06	0.26	-0.29	-0.07	0.13	0.17	0.17	0.7	0.67	0.71	-0.47	-0.42	-0.63	0.04	-0.225	0.03	-0.23375	-0.2	0.653333333	-0.12	-0.1	0.22	-1.05	0.34	-0.31	0.63	0.51	0.95	-0.58	-0.33	-0.6	-0.07	0.03	-0.03	0.37	-0.08	0.13	0.36	0.26	0.15	-0.03	-0.24	-0.69	-0.02	0.1	-0.096	-0.22	-0.03	-0.43	1.42	0.03	0.38	0.48	0.17	-0.14	-0.2	-0.3	-0.16	0.01	-0.57	-0.24	-0.45
4943	YNL229C	0.12	0	0.06	-0.03	0	-0.03	0.16	-0.17	0.17	0.14	-0.05	0.22	0.07	-0.13	-0.32	-0.05	-0.13	-0.03	-0.12	0.18	-0.01	0.083	-0.09	-0.74	0.16	-0.41	-0.03	-0.41	-0.07	0.41	-0.06	0.03	0.33	-0.35	0.06	-0.19	0.45	0.47	0.85	-0.29	0.26	-0.43	-0.29	-0.3	-0.37	-0.28	-0.21	-0.45	-0.01	-0.16	0.06	0.28	0.2	0.25	0.18	0.222857143	0.25	0.69	0.15	0.25	-0.19	-0.87	0.13	-0.09	0.02	-0.31	0.28	0.08	0.14	0.28	0.16	0.13	-0.01
4944	YNL230C	0.05	0.163	0.08	1.17	-0.05	0.05	0.02	0.15	-0.05	-0.26	-0.37	-0.15	-0.02	-0.04	-0.39	-0.15	0.07	-0.09	0.21	0.24	-0.1	-0.34	-0.02	-0.28	0.16	0.18	0.13	-0.46	-0.39	0.45	0.08	0.01	0.44	-0.64	0.1	-0.28	0.55	0.19	1.09	-0.46	-0.3	-0.56	1.14	0.91	0.23	-0.23	0.21	-0.28	0.28	-0.13	0.21	-0.53	-0.11	-0.05	0.1	-0.21	-0.35	-0.69	-0.51	0.82	0.18	0.35	0.49	0.06	0.04	0.03	-0.31	-0.46	-0.29	0.04	-0.39	-0.27	-0.29
4945	YNL231C	-0.76	-0.05	0.18	0.57	0.29	0.26	0.03	-0.13	-0.11	0.04	-0.08	0.31	0.21	0.1	-0.15	-0.29	-0.3	-0.13	0.11	0.71	0.69	0.05	-0.35	0.24	-0.31	0.18	-0.39	0.5	-0.07	0.73	-0.29	0.26	-0.07	0.18	-0.24	-0.04	-0.77	-0.69	-0.82	0.22	-0.07	0.26	-0.16	-0.52	0.32	0.11	-0.53	-0.49	-0.64	-0.27	0.18	0.54	0.85	-0.23	0.28	0.2	0.065	-0.03	0.39	-0.37	-0.16	-0.12	0.37	0.61	0.43	0.04	0.06	-0.29	0.13	0.26	-0.19	-0.41	-0.35
4946	YNL232W	0.11	-0.16	-0.06	0.22	0.06	-0.09	-0.01	0.02	0.03	-0.15	-0.08	0.11	0.26	-0.04	-0.15	-0.06	0	-0.01	0.77	0.78	0.55	0.04	-0.86	0.37	-0.12	0.44	-0.47	0.59	0.04	0.27	-0.53	-0.12	-0.45	0.3	-0.73	0.35	-0.73	-0.47	-0.16	-0.07	0.05	0.14	-0.24	0.14	-0.03	-0.08	0.09	-0.07	-0.13	0	0.22	0.1	-0.04	-0.36	-0.14	0.15	-0.01	0.26	0.12	-0.36	-0.21	0.07	0.25	0.41	0.18	0.07	0.08	0.01	-0.24	0.1	-0.15	-0.12	-0.07
4947	YNL233W	-0.37	-0.41	0.8	0.91	0.25	-0.03	-0.2	-0.33	-0.52	0.01	0.08	0.64	0.22	-0.18	-0.43	-0.45	-0.37	0.35	0.41	0.88	0.77	-0.39	-0.91	-0.35	-0.44	-0.18	-0.56	0.55	0.59	0.37	0.15	0.29	-0.14	-0.37	-0.07	-0.46	-0.252857143	-0.3	0.12	0.24	-0.01	-0.24	-0.24	0.41	1.19	0.45	-0.22	-0.27	-0.53	-0.54	-0.27	-0.08	0.66	0.57	-0.01	-0.33	-0.412222222	-0.26	-0.53	-1.01	-0.52	-0.36	-0.12	0.44	0.69	0.21	0.49	0.15	0.28	0.06	0.15	-0.5	0.02
4948	YNL234W	0.3	0.12	0.16	-0.36	0.16	-0.01	-0.04	-0.3	-0.22	0.09	-0.34	-0.13	0.25	-0.13	-0.2	-0.26	0.16	0.74	-0.222222222	0.062	-0.055	-0.106	0.209	-0.278	0.307777778	-0.148	0.416666667	-0.596	0.04	0.0075	0.125	0.06	0.39625	-0.248888889	0.31375	-0.236	0.363333333	0.15	0.661428571	-0.28	-0.348	0.28	0.54	0.16	0.35	0.62	0.7	0.96	0.8	0.12	0.16	-0.63	-0.21	-0.75	0.09	-0.42	-0.39	-1.71	-0.39	0.31	0.19	0.1	-0.05	0.08	0.1	0.16	0.22	-0.27	-0.03	-0.11	-0.01	-0.92	0.24
4949	YNL235C	-0.03	-0.08	0.27	-0.13	0.05	-0.09	0.23	-0.2	0.01	0.12	-0.04	0.1	-0.06	-0.18	-0.13	-0.24	-0.13	0.53	0.39	0.33	0.21	0	-0.4	0.14	-0.08	0.31	-0.12	0.05	-0.12	-0.1	-0.5	0.27	-0.04	-0.02	-0.31	0.16	-0.26	-0.1	0.02	0.16	0.05	-0.06	0.25	0.08	-0.43	-0.28	-0.12	-0.05	0.04	0.1	0.1	0.24	-0.02	-0.24	-0.12	0.08	-0.133333333	0.26	0.12	-0.23	-0.14	0.02	-0.09	0.29	0.02	-0.01	-0.09	-0.13	-0.09	0.19	0.15	0.09	0.02
4950	YNL236W	-0.07	-0.2	0.01	-0.4	0.22	-0.11	0.06	-0.01	0.07	-0.01	0.18	-0.02	-0.01	-0.49	-0.02	0.04	0.04	0.7	-0.044787273	0.04007504	-0.010611659	-0.020171627	0.013841685	-0.082266233	0.068929485	-0.020472655	-0.035000913	0.018298711	-0.071188227	0.123974286	-0.059323144	0.043645114	0.077668932	-0.086291149	0.00870283	-0.06347834	0.078841634	0.009872495	0.174691546	-0.28	-0.052303391	0.28	-0.37	0.07	-0.6	-0.57	0.08	-0.01	-0.03	0.11	0.37	0.28	0.04	0.23	-0.11	0.039579439	0.06	0.32	0.13	-0.08	0.09	-0.38	0.06	0.05	-0.13	0.14	-0.15	0.17	0.11	-0.19	0.48	-0.067776243	-0.19
4951	YNL237W	0.19	0.28	0.16	-0.13	-0.02	-0.08	0.18	-0.04	0.01	0.11	-0.02	-0.02	0.08	-0.36	-0.08	-0.19	-0.06	-0.114	-0.22	-0.2	-0.09	-0.3	0	0.46	0.59	0	-0.14	-0.09	0.08	-0.11	-0.01	-0.11	0.58	-0.05	-0.57	-0.23	-0.04	-0.23	0.57	-0.14	0.2	0.04	1.27	0.44	0.04	-0.03	-0.35	-0.3	0.04	-1.03	0.35	-0.4	0.04	0.15	0.26	-0.35	0.22	-0.35	-0.03	0.82	0.16	-0.09	0.04	-0.68	-0.9	-0.65	-0.04	0.35	-0.04	-0.35	0.45	0.45	0.49
4952	YNL238W	0.07	-0.53	-0.46	-0.34	0.37	0.48	0.52	-0.1	-0.08	-0.34	-0.29	-0.29	0.06	-0.03	0.27	0.29	0.16	0.24	-0.19375	-0.1475	0.15875	0.3825	0.05125	0.315	-0.08625	0.02	-0.4225	0.047777778	-0.27	0.17625	-0.235	0.222222222	-0.07375	0.2575	0.162857143	0.08	-0.151111111	-0.08	-0.15	-0.28	0.042222222	0.28	-0.3	-0.08	-0.03	0.1	0.32	0.19	0.15	0.02	-0.05	-0.23	-0.15	-0.13	0.18	0.138571429	0.15	0.17	-0.32	-0.05	-0.53	-0.57	-0.62	-0.15	0.14	0.11	0.56	0.56	0.25	0.03	0.31	0.21	-0.26
4953	YNL239W	0.18	0.08	0.45	-0.08	0.2	-0.01	0.46	-0.15	-0.07	-0.03	-0.18	-0.07	-0.02	-0.28	0.03	-0.22	-0.16	-0.14	-0.5	-0.69	-0.47	-0.03	-0.05	0.23	0.22	0.13	0.01	0.26	-0.21	0.16	-0.1	0	0.28	0.11	-0.13	0.26	0.07	-0.58	0.37	0.17	0.19	0.31	0.13	0	-0.07	-0.16	-0.15	-0.24	0.04	0.16	0	0.08	0.02	-0.09	0.08	-0.044285714	0.14	0.21	-0.13	-0.16	0.16	-0.01	-0.37	-0.2	-0.21	-0.35	-0.1	0.07	0.1	0.08	0.31	0.41	0.27
4954	YNL240C	0.14	-0.33	-0.33	-0.00623694	0.23	0.34	0.27	0.09	0.03	-0.05	-0.26	-0.23	0.04	-0.32	-0.017195334	-0.09	0.22	0.26	-0.044787273	0.04007504	-0.010611659	-0.020171627	0.013841685	-0.082266233	0.068929485	-0.020472655	-0.035000913	0.018298711	-0.071188227	0.123974286	-0.059323144	0.043645114	0.077668932	-0.086291149	0.00870283	-0.06347834	0.078841634	0.009872495	0.174691546	-0.28	-0.052303391	0.28	0.21	0.55	0.3	0.31	-0.01	-0.45	-0.09	-0.14	-0.11	0.34	-0.27	-0.11	-0.21	-0.02	0.035872722	0.16	-0.47	-0.09	-0.06	0.68	0.02	0.18	0.12	0.11	0.14	-0.1	-0.19	-0.29	-0.28	-0.12	-0.12
4955	YNL241C	0.21	0.26	0.72	-0.15	0.02	-0.16	0.37	-0.07	-0.02	0.02	-0.16	0.07	-0.16	-0.59	-0.3	-0.11	-0.08	0.14	-0.33	-1.35	-1.01	-0.02	0.15	-0.19	-0.33	-0.43	-0.11	0.18	0.04	0.28	0.33	0.32	0.31	-0.08	-0.13	0.06	-0.13	-0.02	0.74	0.63	0.55	0.52	0.06	-0.43	-0.98	-0.13	0.6	0.28	0.03	-0.37	-0.23	0.31	0.26	0.42	0.16	0.155	-0.17	0.29	-0.09	0.04	-0.04	-0.13	-0.07	-0.01	0.08	0.04	0.1	0.17	0.02	-0.22	0.13	-0.04	-0.07
4956	YNL242W	0.64	-0.06	0	-0.34	-0.05	0.3	-0.09	-0.14	-0.11	-0.42	0.06	-0.03	-0.02	-0.06	-0.16	-0.3	-0.19	0.98	-0.4	0.15	0.11	0.18	0.06	-0.49	0.44	-0.08	0.1	0.22	0.23	1.07	0.17	-0.11	0.525	-0.85	0.248571429	-0.38	0.641111111	0.22	0.536666667	-0.53	0.28	-0.4	0.8	0.52	0.26	-0.32	-0.76	-0.28	-0.24	-0.76	-0.02	0.59	0.05	-0.36	-0.02	-0.05	0.15	0.05	0.37	0.42	-0.02	-0.11	0.26	0.2	0.03	0.14	-1.89	0.42	0.25	0.46	0.09	-0.51	0.28
4957	YNL243W	-0.25	-0.4	0.22	-0.2	0.18	-0.21	0.34	-0.16	-0.01	0.07	-0.07	0.23	0.05	-0.1	-0.04	0.18	0.1	0.07	-0.22	-0.18	0.16	-0.66	-0.14	0.29	-0.16	0.16	-0.31	0.21	0	-0.29	-0.04	0.38	0.04	0.04	0.23	0.08	-0.39	-0.1	0.2	0.29	0.13	0.25	-0.25	-0.27	0.03	-0.08	0.2	-0.17	-0.12	-0.1	-0.18	0.23	0.03	0.08	-0.06	0.121666667	-0.01	0.73	-0.05	-0.48	-0.29	-0.44	-0.01	-0.2	0.04	-0.12	-0.46	0.62	0.51	-0.44	0.5	0.45	0.34
